RowN,Line,WorkcellId,Workcell,tShift,tStartHour,SH,OEE,Availability,Performance,Quality,dGoodParts,sScrapParts,dTotalParts,dScrapPcnt,MaxParts,DownTime,TotalTime,IdealAvailTime,lFaultCount,FaultTime,RunTime,AvailableTime,MTBF,MTTR,PlannedDownTime,SpeedLoss,ActualCylceTime,IdealCylceTime,CycleTimeDiff,IdealLostParts,IdealLostPartsMinutes,IdealScrapPartsMinutes,ActualScrapPartsMinutes,tStartHourMachine
154,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-08 05:00:00.000,5,87.7104660211959,90.7920861367589,96.6058494229098,100,14112,0,14112,0,16089.2999891139,4.44446665258817,60,59.9999999860302,0,0,43.8234333147534,48.2678999673416,0,0,11.7321000326584,3.39415057709019,0.186324121236197,0.223751188777485,0.0374270675412888,1977.29998911387,7.37372038556561,0,0,2019-4-8 5_Mixer
155,Line1,1000026,Mixer,2019-04-07 06:59:57.000,2019-04-08 06:00:00.000,6,96.882629162041,89.6804757874759,108.030904509955,100,14112,0,14112,0,14566.0786892942,4.50945005147109,59,59.9564027298927,0,0,39.1887860164116,43.6982360678827,0,0,16.2517639321173,-8.03090450995454,0.166618988165015,0.246969980083766,0.0803509919187508,454.078689294229,1.86906341419097,0,0,2019-4-8 6_Mixer
156,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 06:00:00.000,6,0,100,0,0,0,0,0,0,14.5324187124769,0,0,0.0435972561374307,0,0,0.0435972561374307,0.0435972561374307,0,0,0.00640274386256934,0,0,0.18,0,14.5324187124769,0,0,0,2019-4-8 6_Mixer
157,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 07:00:00.000,7,100.461655205831,88.8093434218162,115.634383135638,97.8260869565217,12960,288,13248,0.0217391304347826,12900.4444267286,4.33093329856396,60,59.9999999860302,1,0.166599997050812,34.3703999816219,38.7013332801859,2062.22399889731,1,21.2986667198141,-15.6343831356382,0.155663043395027,0.279060153284558,0.123397109889531,-347.555573271382,-1.61648185920024,1.33948873576588,0.747182608296128,2019-4-8 7_Mixer
158,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 08:00:00.000,8,92.5166064189038,90.1588198790791,102.615147961106,100,14112,0,14112,0,15253.4777768465,4.50336666817231,60,59.9999999860302,0,0,41.2570666623671,45.7604333305394,0,0,14.2395666694606,-2.61514796110572,0.175412698394418,0.236011751013681,0.0605990526192637,1141.47777684646,4.49003614761227,0,0,2019-4-8 8_Mixer
159,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 09:00:00.000,9,87.7732028674184,90.8089622437876,96.6569826354591,100,14112,0,14112,0,16077.7999879032,4.43315000176951,60,59.9999999860302,0,0,43.80024996194,48.2333999637095,0,0,11.7666000362905,3.34301736454088,0.186225552559269,0.223911231752505,0.0376856791932367,1965.79998790315,7.33607827784091,0,0,2019-4-8 9_Mixer
160,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 10:00:00.000,10,92.8065566378464,90.1081384623294,102.994644236986,100,14112,0,14112,0,15205.8222083041,4.51241663552945,60,59.9999999860302,0,0,41.1050499893829,45.6174666249124,0,0,14.3825333750876,-2.99464423698552,0.174766369002478,0.236751419939383,0.0619850509369048,1093.82220830413,4.31606601628723,0,0,2019-4-8 10_Mixer
161,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 11:00:00.000,11,87.7262781266266,90.8395013998825,96.572830954288,100,14112,0,14112,0,16086.3999948001,4.42078333899888,60,59.9999999860302,0,0,43.8384166454015,48.2591999844004,0,0,11.7408000155996,3.42716904571203,0.186387825873306,0.223791525781126,0.0374036999078201,1974.39999480011,7.3642331223094,0,0,2019-4-8 11_Mixer
162,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 12:00:00.000,12,92.6969951457805,90.1376608567218,102.839361777012,100,14112,0,14112,0,15223.7944474971,4.50426671666317,60,59.9999999860302,0,0,41.1671166258282,45.6713833424913,0,0,14.3286166575087,-2.83936177701223,0.175030257762875,0.236471926337239,0.0614416685743644,1111.79444749711,4.38180291151148,0,0,2019-4-8 12_Mixer
163,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 13:00:00.000,13,106.051647058638,89.1305246011438,118.984654845482,100,14400,0,14400,0,13578.2898232952,4.42766661578541,60,59.9999999860302,0,0,36.3072028541001,40.7348694698855,0,0,19.2651305301145,-18.984654845482,0.151280011892084,0.265129117584866,0.113849105692782,-821.710176704821,-3.63098823433755,0,0,2019-4-8 13_Mixer
164,Line1,1000026,Mixer,2019-04-08 06:59:57.000,2019-04-08 14:00:00.000,14,81.4063576997025,90.1718210675479,90.2791545473178,100,3168,0,3168,0,3891.58794167692,1.14741667866521,15,14.9999999965075,0,0,10.5273471463655,11.6747638250307,0,0,3.32523617496925,9.72084545268218,0.199381574741772,0.231268061593036,0.0318864868512642,723.587941676915,2.78904634439525,0,0,2019-4-8 14_Mixer
165,Line1,1000025,Mixer KG,2019-04-06 18:59:58.000,2019-04-07 00:00:00.000,0,47.4103848479267,88.858962232638,53.3546461231491,100,259.1914,0,259.1914,0,546.697523826016,4.56808332020169,60,59.9999999860302,0,0,36.4342309667495,41.0023142869512,0,0,18.9976857130488,46.6453538768509,8.43412959691167,6.58499415539239,-1.84913544151928,287.506123826016,31.5537690838973,0,0,2019-4-7 0_Mixer KG
166,Line1,1000025,Mixer KG,2019-04-06 18:59:58.000,2019-04-07 01:00:00.000,1,79.5011858066653,90.1921723699753,88.146436345435,100,484.3108,0,484.3108,0,609.186888328647,4.48109999639889,60,59.9999999860302,0,0,41.2079166282496,45.6890166246485,0,0,14.3109833753515,11.853563654565,5.1051411566601,5.90951655088753,0.804375394227429,124.876088328647,12.2992885131372,0,0,2019-4-7 1_Mixer KG
167,Line1,1000025,Mixer KG,2019-04-06 18:59:58.000,2019-04-07 02:00:00.000,2,80.217631408053,89.5828514908465,89.5457446074371,100,480.9293,0,480.9293,0,599.530666211767,4.68404998928979,60,59.9999999860302,0,0,40.2807499765928,44.9647999658826,0,0,15.0352000341174,10.4542553925629,5.02536443214328,6.00469701059497,0.97933257845169,118.601366211767,11.8694211524046,0,0,2019-4-7 2_Mixer KG
168,Line1,1000025,Mixer KG,2019-04-06 18:59:58.000,2019-04-07 03:00:00.000,3,51.598752230825,90.6220064078,56.9384350183443,100,332.7615,0,332.7615,0,644.902222657254,4.53591668375644,60,59.9999999860302,0,0,43.8317500155376,48.367666699294,0,0,11.632333300706,43.0615649816557,7.90327306774448,5.58224157505363,-2.32103149269085,312.140722657254,29.0407486547434,0,0,2019-4-7 3_Mixer KG
169,Line1,1000025,Mixer KG,2019-04-06 18:59:58.000,2019-04-07 04:00:00.000,4,84.2432143694703,90.3537055571653,93.237143789494,100,523.5585,0,523.5585,0,621.484476724498,4.49626669060166,61,61.0651190355322,0,0,42.1150690637358,46.6113357543374,0,0,14.4386642456626,6.76285621050602,4.82640267290884,5.89541216128577,1.06900948837693,97.9259767244984,9.62189990145658,0,0,2019-4-7 4_Mixer KG
170,Line1,1000025,Mixer KG,2019-04-06 18:59:58.000,2019-04-07 05:00:00.000,5,51.6645247293187,90.64806920965,56.994622367333,100,327.3719,0,327.3719,0,633.649301363306,4.44438330877746,58,58.9348809365281,0,0,43.0793142934705,47.5236976022479,0,0,11.4263023977521,43.005377632667,7.89548173685105,5.58052040550464,-2.31496133134641,306.277401363306,28.4864548008811,0,0,2019-4-7 5_Mixer KG
171,Line1,1000025,Mixer KG,2019-04-06 18:59:58.000,2019-04-07 06:00:00.000,6,53.3751090480099,90.7470690092319,58.8174468120617,100,344.378,0,344.378,0,645.203365655401,4.47751666306555,59,59.9608523946166,0,0,43.9127357610895,48.3902524241551,0,0,11.5597475758449,41.1825531879383,7.65079112389691,5.57599562429821,-2.07479549959869,300.825365655401,27.9566820428737,0,0,2019-4-7 6_Mixer KG
172,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 06:00:00.000,6,0,78.7130269616533,0,0,0,0,0,0,0.5219678855141,0.0083333372293661,0,0.0391475914135575,0,0,0.0308142541841914,0.0391475914135575,0,0,0.0108524085864425,0,0,4.5,0,0.5219678855141,0,0,0,2019-4-7 6_Mixer KG
173,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 07:00:00.000,7,44.9998523808909,89.3595135916835,51.8070834164966,97.2033313868055,213.3965,6.1397,219.5362,0.0279666861319455,474.216000074299,3.78441667754762,60,59.9999999860302,1,0.166600007528191,31.7817833280248,35.5662000055724,1906.90699968149,1,24.4337999944276,48.1929165835034,8.68607090621723,7.59147729852593,-1.0945936076913,254.679800074299,32.223265344286,0.776823219495995,0.888831159048366,2019-4-7 7_Mixer KG
174,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 08:00:00.000,8,54.2376190832619,89.8766714497341,60.3467153471474,100,317.356,-5.6843418860808E-14,317.356,-1.79115626806514E-16,585.121554677422,4.44253330488143,60,59.9999999860302,0,0,39.4415832959252,43.8841166008066,0,0,16.1158833991934,39.6532846528526,7.45690958341898,6.15256773636803,-1.30434184705094,267.765554677422,27.4574285436499,-5.82888308179769E-15,-7.06460391429097E-15,2019-4-7 8_Mixer KG
175,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 09:00:00.000,9,50.2900319508783,90.7017057074453,55.445519528692,100,325.3118,0,325.3118,0,646.871332906994,4.51110001708977,60,59.9999999860302,0,0,44.0042499509348,48.5153499680246,0,0,11.4846500319754,44.554480471308,8.11607509182295,5.56524893904892,-2.55082615277403,321.559532906994,29.8259808225286,0,0,2019-4-7 9_Mixer KG
176,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 10:00:00.000,10,83.8335499377408,90.0063883894569,93.1417774202801,100,503.3303,0,503.3303,0,600.392444759645,4.50006668012428,60,59.9999999860302,0,0,40.5293666768491,45.0294333569734,0,0,14.9705666430266,6.85822257971989,4.83134434905061,5.99607811621113,1.16473376716052,97.062144759645,9.69987003509708,0,0,2019-4-7 10_Mixer KG
177,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 11:00:00.000,11,75.3637864045238,88.5521389440497,85.1066809940539,100,389.8378,0,389.8378,0,517.274699956689,4.4412666696469,60,59.9999999860301,0,0,34.3543358271047,38.7956024967516,0,0,21.2043975032484,14.8933190059461,5.28748148493113,6.95955166464402,1.67207017971289,127.436899956689,14.7817281538441,0,0,2019-4-7 11_Mixer KG
178,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 12:00:00.000,12,60.5521637116821,90.4605986898516,66.9376110579237,100,380.9327,0,380.9327,0,629.098411435475,4.50091665769493,60,59.9999999860301,0,0,42.6814641999657,47.1823808576606,0,0,12.8176191423394,33.0623889420763,6.72267792184274,5.72247510679186,-1.00020281505087,248.165711435475,23.6687017674799,0,0,2019-4-7 12_Mixer KG
179,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 13:00:00.000,13,81.5867385659438,90.1708905733267,90.480129504319,100,496.8413,0,496.8413,0,608.973110989625,4.48924750936404,60,59.9999999860302,0,0,41.1837358148579,45.6729833242219,0,0,14.3270166757781,9.51987049568103,4.9734676825205,5.91159106074741,0.938123378226912,112.131810989625,11.0479568578614,0,0,2019-4-7 13_Mixer KG
180,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 14:00:00.000,14,47.4104244660719,90.4999862928832,52.3872172893358,100,296.4574,0,296.4574,0,625.300033354801,4.4552691659484,60,59.9999999860302,0,0,42.4422333356616,46.89750250161,0,0,13.10249749839,47.6127827106642,8.58988171703488,5.7572362180239,-2.83264549901098,328.842633354801,31.5537453130102,0,0,2019-4-7 14_Mixer KG
181,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 15:00:00.000,15,54.3478375155847,89.1695814879686,60.9488534191648,100,302.8742,0,302.8742,0,557.288410809626,4.52675004072984,60,59.9999999860301,0,0,37.2698807699921,41.7966308107219,0,0,18.2033691892781,39.0511465808352,7.38323979460623,6.4598508229011,-0.923388971705135,254.414210809626,27.3912974842716,0,0,2019-4-7 15_Mixer KG
182,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 16:00:00.000,16,49.4244750307942,88.7668524619258,55.6789766224882,100,265.6783,0,265.6783,0,537.543999879549,4.52873329414018,60,59.9999999860302,0,0,35.787066696826,40.3157999909662,0,0,19.6842000090338,44.3210233775119,8.08204509668107,6.69712618868127,-1.38491890799979,271.865699879549,30.3453149744582,0,0,2019-4-7 16_Mixer KG
183,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 17:00:00.000,17,48.417521239532,89.1823514543484,54.2904738997787,100,265.0513,0,265.0513,0,547.428478811903,4.44141666575087,60,59.9999999860302,0,0,36.6157192451419,41.0571359108927,0,0,18.9428640891073,45.7095261002213,8.2887469509054,6.57620152859963,-1.71254542230576,282.377178811903,30.9494872490748,0,0,2019-4-7 17_Mixer KG
184,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 18:00:00.000,18,54.2690814162882,89.7801506568386,60.4466366109339,100,322.0308,0,322.0308,0,593.396445260904,4.54831670350048,60,59.9999999860302,0,0,39.9564166910673,44.5047333945678,0,0,15.4952666054322,39.5533633890661,7.44458294506003,6.06677041615739,-1.37781252890264,271.365645260904,27.4385511438386,0,0,2019-4-7 18_Mixer KG
185,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 19:00:00.000,19,66.7696768891161,88.3942648244692,75.5362093023857,100,257.2582,0,257.2582,0,385.291964834915,3.35369738185046,60,59.9999999860302,0,0,25.5431999807682,28.8968973626186,0,0,31.1031026373814,24.4637906976143,5.95740776716191,9.34356365491373,3.38615588775182,128.033764834915,19.9381938618881,0,0,2019-4-7 19_Mixer KG
186,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 20:00:00.000,20,72.0845360014069,88.582430329074,81.3756585065693,100,374.2195,0,374.2195,0,519.139777764119,4.44548593617814,60,59.9999999860302,0,0,34.4899973961307,38.9354833323089,0,0,21.0645166676911,18.6243414934307,5.52990916766188,6.93454856159672,1.40463939393484,144.920277764119,16.7492783952561,0,0,2019-4-7 20_Mixer KG
187,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 21:00:00.000,21,56.5370580470749,89.6805868687245,63.0426941003793,100,327.3918,0,327.3918,0,579.074701282478,4.48178330730287,60,59.9999999860302,0,0,38.948819288883,43.4306025961858,0,0,16.5693974038142,36.9573058996207,7.138019820084,6.21681449938822,-0.921205320695784,251.682901282478,26.0777651656834,0,0,2019-4-7 21_Mixer KG
188,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 22:00:00.000,22,53.5787440949635,89.826997872929,59.646593300109,100,315.5233,0,315.5233,0,588.896409069916,4.49313331656953,60,59.9999999860302,0,0,39.6740973636742,44.1672306802437,0,0,15.8327693197563,40.353406699891,7.54443757979347,6.11312948035722,-1.43130809943625,273.373109069916,27.8527535365369,0,0,2019-4-7 22_Mixer KG
189,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-07 23:00:00.000,23,48.4313604818344,89.1395926936487,54.3320414849564,100,264.0634,0,264.0634,0,545.232257307834,4.44108329319333,60,59.9999999860302,0,0,36.4513360048942,40.8924192980876,0,0,19.1075807019125,45.6679585150436,8.2824055143335,6.60269078160809,-1.67971473272541,281.168857307834,30.9411837036953,0,0,2019-4-7 23_Mixer KG
190,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-08 00:00:00.000,0,51.600501769987,90.7239831242714,56.8763627797359,100,334.3655,0,334.3655,0,647.988853849636,4.50806665769493,60,59.9999999860301,0,0,44.0910973810278,48.5991640387227,0,0,11.4008359612773,43.1236372202641,7.91189833538947,5.55565111617981,-2.35624721920966,313.623353849636,29.0396989312465,0,0,2019-4-8 0_Mixer KG
191,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-08 01:00:00.000,1,47.8580785942035,89.2630221537534,53.6146742956665,100,268.2976,0,268.2976,0,560.610889281493,4.51445002393499,60,59.9999999860302,0,0,37.531366672177,42.045816696112,0,0,17.954183303888,46.3853257043335,8.39322453995347,6.42156630916632,-1.97165823078714,292.313289281493,31.2851528361938,0,0,2019-4-8 1_Mixer KG
192,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-08 02:00:00.000,2,58.5295477916702,89.748676175931,65.2149427551855,100,355.9355,0,355.9355,0,608.129591684042,4.67560002851399,60,59.9999999860302,0,0,40.9341193477892,45.6097193763031,0,0,14.3902806236969,34.7850572448145,6.90025906622787,5.91979086101144,-0.98046820521643,252.194091684042,24.8822713192045,0,0,2019-4-8 2_Mixer KG
193,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-08 03:00:00.000,3,75.4632915166119,90.1424076178496,83.7156378566363,100,460.7141,0,460.7141,0,610.514186090839,4.51364999250285,60,59.9999999860301,0,0,41.27491396431,45.7885639568129,0,0,14.2114360431871,16.2843621433637,5.37533979936495,5.89666887548157,0.521329076116617,149.800086090839,14.7220250866051,0,0,2019-4-8 3_Mixer KG
194,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-08 04:00:00.000,4,80.8580258835695,90.1100288465557,89.7325491053376,100,493.9049,0,493.9049,0,610.829778000261,4.53081666306555,60,59.9999999860301,0,0,41.281416686954,45.8122333500195,0,0,14.1877666499805,10.2674508946624,5.01490266894951,5.89362229678375,0.878719627834248,116.924878000261,11.4851844671843,0,0,2019-4-8 4_Mixer KG
195,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-08 05:00:00.000,5,51.6118622446728,90.7922642555796,56.8461010063432,100,332.1572,0,332.1572,0,643.567555120111,4.44434998592151,60,59.9999999860302,0,0,43.8232166480868,48.2675666340083,0,0,11.7324333659917,43.1538989936568,7.91611019988489,5.59381834979225,-2.32229185009264,311.410355120111,29.0328826464366,0,0,2019-4-8 5_Mixer KG
196,Line1,1000025,Mixer KG,2019-04-07 06:59:57.000,2019-04-08 06:00:00.000,6,81.4521068295686,89.6809374075822,90.8243258646872,100,474.5753,0,474.5753,0,582.643369793991,4.50925005147109,59,59.9564027298927,0,0,39.1890026830783,43.6982527345493,0,0,16.2517472654507,9.17567413531279,4.95461976420748,6.17424714721376,1.21962738300628,108.068069793991,11.1206495271741,0,0,2019-4-8 6_Mixer KG
197,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 06:00:00.000,6,0,100,0,0,0,0,0,0,0.581296748499076,0,0,0.0435972561374307,0,0,0.0435972561374307,0.0435972561374307,0,0,0.00640274386256933,0,0,4.5,0,0.581296748499076,0,0,0,2019-4-8 6_Mixer KG
198,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 07:00:00.000,7,46.6814946915456,88.8094150938712,53.6635708452355,97.9503913794856,240.8845,5.04050000000001,245.925,0.0204960862051439,516.017110402478,4.33089996523062,60,59.9999999860302,1,0.166599997050812,34.3703833149552,38.7012832801859,2062.22299889731,1,21.2987167198141,46.3364291547645,8.38557689904367,6.97651284538591,-1.40906405365775,270.092110402478,31.4050179610047,0.586085216619463,0.704458339327161,2019-4-8 7_Mixer KG
199,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 08:00:00.000,8,79.4527530109862,90.1590706664639,88.1250616649144,100.000020628177,484.77391,-0.000100000000088585,484.77381,-2.06281771056454E-07,610.141111073858,4.50326666817231,60,59.9999999860302,0,0,41.2573166623671,45.7605833305394,0,0,14.2394166694606,11.8749383350856,5.10637940556654,5.90027443459063,0.793895029024095,125.367301073858,12.3283580243285,-9.83379073302896E-06,-8.51063235015002E-06,2019-4-8 8_Mixer KG
200,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 09:00:00.000,9,51.2595955576814,90.8097530596683,56.4472359307048,100,329.65399,0,329.65399,0,643.106888405015,4.43273333510285,60,59.9999999860302,0,0,43.8002832952733,48.2330166303761,0,0,11.7669833696239,43.5527640692952,7.97204668360422,5.59782528234187,-2.37422140126234,313.452898405015,29.2442426585822,0,0,2019-4-8 9_Mixer KG
201,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 10:00:00.000,10,84.0003902783007,90.1077000337738,93.2222110283761,100,510.918,0,510.918,0,608.232888332165,4.51261663552945,60,59.9999999860302,0,0,41.1048499893829,45.6174666249124,0,0,14.3825333750876,6.77778897162388,4.8271757882145,5.91878549848459,1.09160971027009,97.3148883321648,9.5997658307844,0,0,2019-4-8 10_Mixer KG
202,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 11:00:00.000,11,51.0821189885227,90.840270676065,56.2329004618235,100,328.6913,0,328.6913,0,643.456666458672,4.42041667233221,60,59.9999999860302,0,0,43.8388333120681,48.2592499844003,0,0,11.7407500155997,43.7670995381765,8.00243267383131,5.59478234793148,-2.40765032589983,314.765366458672,29.3507286000526,0,0,2019-4-8 11_Mixer KG
203,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 12:00:00.000,12,79.6430614790701,90.1376721570184,88.3571314559057,100,484.9866,0,484.9866,0,608.950222396276,4.5042500499965,60,59.9999999860302,0,0,41.1670166297242,45.6712666797207,0,0,14.3287333202793,11.6428685440943,5.09296751247035,5.91181325953946,0.818845747069113,123.963622396276,12.2141631097141,0,0,2019-4-8 12_Mixer KG
204,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 13:00:00.000,13,48.4924682985896,89.1305975366891,54.4060845980849,100,263.3777,0,263.3777,0,543.131148487362,4.42763328245208,60,59.9999999860302,0,0,36.3072028541001,40.7348361365522,0,0,19.2651638634478,45.5939154019151,8.27113370359756,6.62823336350332,-1.64290034009424,279.753448487362,30.9045190136507,0,0,2019-4-8 13_Mixer KG
205,Line1,1000025,Mixer KG,2019-04-08 06:59:57.000,2019-04-08 14:00:00.000,14,40.1309519518248,90.1698761627277,44.5059410743798,100,62.4705,0,62.4705,0,155.666628778188,1.14766667866521,15,14.9999999965075,0,0,10.5273304796989,11.6749971583641,0,0,3.32500284163592,55.4940589256202,10.1110096570691,5.78158598830376,-4.3294236687653,93.1961287781878,8.98035720513538,0,0,2019-4-8 14_Mixer KG
206,Line1,1000028,Oven,2019-04-06 18:59:58.000,2019-04-07 00:00:00.000,0,84.6763374154341,98.3986898631235,86.0543341920734,100,13824,0,13824,0,16325.6943107701,0.871416659712792,59,59.1161310069206,0,0,53.5475643761874,54.4189810359002,0,0,4.69768563076644,13.9456658079266,0.232411303716091,0.217262910409593,-0.0151483933064987,2501.69431077007,9.05875644855043,0,0,2019-4-7 0_Oven
207,Line1,1000028,Oven,2019-04-06 18:59:58.000,2019-04-07 01:00:00.000,1,87.075098626762,98.3938124839771,88.4965186616199,100,14112,0,14112,0,16206.6999894993,0.867699973302087,60,59.9999999860302,0,0,53.1546333250291,54.0223332983311,0,0,5.97766670166886,11.5034813383801,0.225997590667641,0.222130353587981,-0.00386723707965983,2094.69998949933,7.7549408221371,0,0,2019-4-7 1_Oven
208,Line1,1000028,Oven,2019-04-06 18:59:58.000,2019-04-07 02:00:00.000,2,86.5530637948941,98.5036977001892,87.8678321887279,100,13824,0,13824,0,15971.704979455,0.796616629755249,60,59.9999999860302,0,0,52.4423999684282,53.2390165981834,0,0,6.76098340181656,12.1321678112721,0.227614583196303,0.225398603580057,-0.00221597961624562,2147.70497945503,8.06816172118498,0,0,2019-4-7 2_Oven
209,Line1,1000028,Oven,2019-04-06 18:59:58.000,2019-04-07 03:00:00.000,3,84.9656753657228,98.4363352294901,86.3153582136491,100,14112,0,14112,0,16609.059998943,0.865700066387778,60,59.9999999860301,0,0,54.497833263422,55.3635333298098,0,0,4.63646667019019,13.6846417863509,0.231708474759447,0.216749171800868,-0.0149593029585796,2497.05999894296,9.02059477846603,0,0,2019-4-7 3_Oven
210,Line1,1000028,Oven,2019-04-06 18:59:58.000,2019-04-07 04:00:00.000,4,86.7804615158552,98.4409096000804,88.154875720271,100,14112,0,14112,0,16261.7249937322,0.845116644128661,60,59.9999999860302,0,0,53.3606333349787,54.2057499791073,0,0,5.79425002089266,11.845124279729,0.226873441050079,0.22137872830523,-0.00549471274484917,2149.72499373219,7.93172308864004,0,0,2019-4-7 4_Oven
211,Line1,1000028,Oven,2019-04-06 18:59:58.000,2019-04-07 05:00:00.000,5,84.8239281256026,98.4469082064357,86.1621047029058,100,14112,0,14112,0,16636.8150023702,0.861283361707628,60,59.9999999860302,0,0,54.5947666461931,55.4560500079007,0,0,4.54394999209928,13.8378952970942,0.232120606488916,0.216387571698605,-0.0157330347903113,2524.81500237021,9.1056431225183,0,0,2019-4-7 5_Oven
212,Line1,1000028,Oven,2019-04-06 18:59:58.000,2019-04-07 06:00:00.000,6,87.1296895444585,98.3696832805415,88.5737217390164,100,14112,0,14112,0,16196.5457168297,0.880183309320733,59,59.9608523946166,0,0,53.1083024134449,53.9884857227656,0,0,5.96151427723444,11.4262782609836,0.22580060549934,0.222124594131125,-0.00367601136821569,2084.54571682967,7.71714785497608,0,0,2019-4-7 6_Oven
213,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 06:00:00.000,6,0,100,0,0,0,0,0,0,11.7442774240673,0,0,0.0391475914135575,0,0,0.0391475914135575,0.0391475914135575,0,0,0.0108524085864425,0,0,0.2,0,11.7442774240673,0,0,0,2019-4-7 6_Oven
214,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 07:00:00.000,7,69.5419504782872,79.880833656415,87.0571165761769,100,10656,0,10656,0,15323.1250011129,10.2762833600312,60,59.9999999860302,2,9.60040000195578,40.8007999770118,51.0770833370431,1224.02399931036,1,8.92291666295692,12.9428834238231,0.229734234104796,0.234939021831404,0.00520478772660785,4667.12500111294,18.2748297087727,0,0,2019-4-7 7_Oven
215,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 08:00:00.000,8,86.6498722359858,98.4333522185759,88.0289762392483,100,14400,0,14400,0,16618.6050001118,0.867850021792948,60,59.9999999860302,0,0,54.5274999785796,55.3953500003725,0,0,4.60464999962747,11.9710237607517,0.227197916577415,0.216624680539528,-0.0105732360378869,2218.60500011175,8.01007665654346,0,0,2019-4-7 8_Oven
216,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 09:00:00.000,9,85.566184311814,98.4448111261729,86.9179221667124,100,13824,0,13824,0,16155.9149928009,0.837516641443347,60,59.9999999860302,0,0,53.0155333345596,53.8530499760029,0,0,6.14695002399709,13.0820778332876,0.230102141209026,0.222828604926801,-0.00727353628222482,2331.91499280088,8.6602894108952,0,0,2019-4-7 9_Oven
217,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 10:00:00.000,10,86.5449362895687,98.3595281575717,87.9883605693228,100,14112,0,14112,0,16305.9799972386,0.891650034955641,60,59.9999999860302,0,0,53.4616166225064,54.3532666574621,0,0,5.64673334253791,12.0116394306772,0.227302791762357,0.220777898646476,-0.00652489311588172,2193.97999723863,8.07303822437909,0,0,2019-4-7 10_Oven
218,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 11:00:00.000,11,86.6704725819743,98.4187152874256,88.062999327779,100,14400,0,14400,0,16614.6549926565,0.875749998152877,60,59.9999999860302,0,0,54.5064333107022,55.3821833088551,0,0,4.61781669114494,11.937000672221,0.227110138794592,0.216676181404487,-0.0104339573901054,2214.65499265652,7.99771644895327,0,0,2019-4-7 11_Oven
